week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2025-06-02,P005,S009,South,55,387.95,1,BOGO,49.4
2025-06-02,P005,S010,South,70,782.59,1,Price Cut,19.8
2025-06-02,P005,S011,South,203,2829.82,0,,0.0
2025-06-02,P005,S012,South,91,1268.54,0,,0.0
2025-06-02,P005,S013,South,223,3058.88,1,Display Feature,1.6
2025-06-02,P005,S014,South,67,933.98,0,,0.0
2025-06-02,P005,S015,South,61,821.43,1,Display Feature,3.4
2025-06-02,P005,S016,South,159,2216.46,0,,0.0
2025-06-02,P005,S017,South,92,1282.48,0,,0.0
2025-06-02,P005,S018,East,45,627.3,0,,0.0
2025-06-02,P005,S019,East,45,627.3,0,,0.0
2025-06-02,P005,S020,East,76,1059.44,0,,0.0
2025-06-02,P005,S021,East,72,1003.68,0,,0.0
2025-06-02,P005,S022,East,37,515.78,0,,0.0
2025-06-02,P005,S023,East,70,975.8,0,,0.0
2025-06-02,P005,S024,West,43,599.42,0,,0.0
2025-06-02,P005,S025,West,130,1812.2,0,,0.0
2025-06-02,P005,S026,West,39,543.66,0,,0.0
2025-06-02,P005,S027,West,141,1965.54,0,,0.0
2025-06-02,P005,S028,West,47,655.18,0,,0.0
2025-06-02,P005,S029,West,67,764.0,1,Bundle,18.2
2025-06-02,P005,S030,West,114,1589.16,0,,0.0
2025-06-02,P006,S001,North,336,1575.84,0,,0.0
2025-06-02,P006,S002,North,342,1603.98,0,,0.0
2025-06-02,P006,S003,North,250,1172.5,0,,0.0
2025-06-02,P006,S004,North,382,1791.58,0,,0.0
2025-06-02,P006,S005,North,388,1819.72,0,,0.0
2025-06-02,P006,S006,North,139,335.08,1,BOGO,48.6
2025-06-02,P006,S007,North,199,933.31,0,,0.0
2025-06-02,P006,S008,North,483,1789.56,1,Bundle,21.0
2025-06-02,P006,S009,South,90,422.1,0,,0.0
2025-06-02,P006,S010,South,201,488.31,1,BOGO,48.2
2025-06-02,P006,S011,South,208,975.52,0,,0.0
2025-06-02,P006,S012,South,108,506.52,0,,0.0
2025-06-02,P006,S013,South,215,1008.35,0,,0.0
2025-06-02,P006,S014,South,223,1045.87,0,,0.0
2025-06-02,P006,S015,South,89,325.16,1,Bundle,22.1
2025-06-02,P006,S016,South,285,1336.65,0,,0.0
2025-06-02,P006,S017,South,123,576.87,0,,0.0
2025-06-02,P006,S018,East,83,389.27,0,,0.0
2025-06-02,P006,S019,East,80,375.2,0,,0.0
2025-06-02,P006,S020,East,202,944.54,1,Display Feature,0.3
2025-06-02,P006,S021,East,230,1052.81,1,Display Feature,2.4
2025-06-02,P006,S022,East,122,491.5,1,Price Cut,14.1
2025-06-02,P006,S023,East,233,1092.77,0,,0.0
2025-06-02,P006,S024,West,94,440.86,0,,0.0
2025-06-02,P006,S025,West,276,1273.73,1,Display Feature,1.6
2025-06-02,P006,S026,West,197,923.93,0,,0.0
2025-06-02,P006,S027,West,280,1313.2,0,,0.0
2025-06-02,P006,S028,West,115,524.79,1,Display Feature,2.7
2025-06-02,P006,S029,West,172,771.19,1,Display Feature,4.4
2025-06-02,P006,S030,West,206,966.14,0,,0.0
2025-06-02,P007,S001,North,147,671.79,0,,0.0
2025-06-02,P007,S002,North,181,827.17,0,,0.0
2025-06-02,P007,S003,North,178,813.46,0,,0.0
2025-06-02,P007,S004,North,150,685.5,0,,0.0
2025-06-02,P007,S005,North,218,996.26,0,,0.0
2025-06-02,P007,S006,North,106,484.42,0,,0.0
2025-06-02,P007,S007,North,84,379.27,1,Display Feature,1.2
2025-06-02,P007,S008,North,143,653.51,0,,0.0
2025-06-02,P007,S009,South,45,205.65,0,,0.0
2025-06-02,P007,S010,South,74,277.65,1,Price Cut,17.9
2025-06-02,P007,S011,South,142,648.94,0,,0.0
2025-06-02,P007,S012,South,75,342.75,0,,0.0
2025-06-02,P007,S013,South,117,534.69,0,,0.0
2025-06-02,P007,S014,South,146,667.22,0,,0.0
2025-06-02,P007,S015,South,61,278.77,0,,0.0
2025-06-02,P007,S016,South,140,639.8,0,,0.0
2025-06-02,P007,S017,South,53,242.21,0,,0.0
2025-06-02,P007,S018,East,28,127.96,0,,0.0
2025-06-02,P007,S019,East,53,122.8,1,BOGO,49.3
2025-06-02,P007,S020,East,126,575.82,0,,0.0
2025-06-02,P007,S021,East,109,405.48,1,Price Cut,18.6
2025-06-02,P007,S022,East,22,100.54,0,,0.0
2025-06-02,P007,S023,East,88,402.16,0,,0.0
2025-06-02,P007,S024,West,50,228.5,0,,0.0
2025-06-02,P007,S025,West,111,423.06,1,Price Cut,16.6
2025-06-02,P007,S026,West,74,338.18,0,,0.0
2025-06-02,P007,S027,West,133,607.81,0,,0.0
2025-06-02,P007,S028,West,49,223.93,0,,0.0
2025-06-02,P007,S029,West,85,388.45,0,,0.0
2025-06-02,P007,S030,West,135,616.95,0,,0.0
2025-06-02,P008,S001,North,176,833.79,1,Bundle,15.1
2025-06-02,P008,S002,North,178,993.24,0,,0.0
2025-06-02,P008,S003,North,167,931.86,0,,0.0
2025-06-02,P008,S004,North,198,580.04,1,BOGO,47.5
2025-06-02,P008,S005,North,217,1210.86,0,,0.0
2025-06-02,P008,S006,North,74,412.92,0,,0.0
2025-06-02,P008,S007,North,107,597.06,0,,0.0
2025-06-02,P008,S008,North,126,703.08,0,,0.0
2025-06-02,P008,S009,South,47,262.26,0,,0.0
2025-06-02,P008,S010,South,58,323.64,0,,0.0
2025-06-02,P008,S011,South,128,714.24,0,,0.0
2025-06-02,P008,S012,South,106,446.57,1,Bundle,24.5
2025-06-02,P008,S013,South,111,619.38,0,,0.0
2025-06-02,P008,S014,South,102,505.98,1,Price Cut,11.1
2025-06-02,P008,S015,South,52,290.16,0,,0.0
2025-06-02,P008,S016,South,147,820.26,0,,0.0
2025-06-02,P008,S017,South,90,502.2,0,,0.0
2025-06-02,P008,S018,East,52,290.16,0,,0.0
2025-06-02,P008,S019,East,47,262.26,0,,0.0
2025-06-02,P008,S020,East,64,357.12,0,,0.0
2025-06-02,P008,S021,East,73,407.34,0,,0.0
2025-06-02,P008,S022,East,49,273.42,0,,0.0
2025-06-02,P008,S023,East,57,318.06,0,,0.0
2025-06-02,P008,S024,West,66,368.28,0,,0.0
2025-06-02,P008,S025,West,87,485.46,0,,0.0
2025-06-02,P008,S026,West,88,491.04,0,,0.0
2025-06-02,P008,S027,West,141,786.78,0,,0.0
2025-06-02,P008,S028,West,41,228.78,0,,0.0
2025-06-02,P008,S029,West,50,279.0,0,,0.0
2025-06-02,P008,S030,West,136,755.09,1,Display Feature,0.5
2025-06-02,P009,S001,North,40,840.4,0,,0.0
2025-06-02,P009,S002,North,67,1407.67,0,,0.0
2025-06-02,P009,S003,North,60,1260.6,0,,0.0
2025-06-02,P009,S004,North,36,756.36,0,,0.0
2025-06-02,P009,S005,North,52,1092.52,0,,0.0
2025-06-02,P009,S006,North,25,525.25,0,,0.0
2025-06-02,P009,S007,North,23,483.23,0,,0.0
2025-06-02,P009,S008,North,57,1197.57,0,,0.0
2025-06-02,P009,S009,South,13,273.13,0,,0.0
2025-06-02,P009,S010,South,14,294.14,0,,0.0
2025-06-02,P009,S011,South,43,903.43,0,,0.0
2025-06-02,P009,S012,South,16,336.16,0,,0.0
2025-06-02,P009,S013,South,53,1113.53,0,,0.0
2025-06-02,P009,S014,South,113,1270.16,1,BOGO,46.5
2025-06-02,P009,S015,South,19,387.21,1,Display Feature,3.0
2025-06-02,P009,S016,South,45,945.45,0,,0.0
2025-06-02,P009,S017,South,23,483.23,0,,0.0
2025-06-02,P009,S018,East,9,189.09,0,,0.0
2025-06-02,P009,S019,East,20,336.58,1,Price Cut,19.9
2025-06-02,P009,S020,East,46,863.05,1,Price Cut,10.7
2025-06-02,P009,S021,East,31,651.31,0,,0.0
2025-06-02,P009,S022,East,12,252.12,0,,0.0
2025-06-02,P009,S023,East,29,609.29,0,,0.0
2025-06-02,P009,S024,West,16,276.32,1,Price Cut,17.8
2025-06-02,P009,S025,West,34,714.34,0,,0.0
2025-06-02,P009,S026,West,35,735.35,0,,0.0
2025-06-02,P009,S027,West,40,840.4,0,,0.0
2025-06-02,P009,S028,West,10,210.1,0,,0.0
2025-06-02,P009,S029,West,21,441.21,0,,0.0
2025-06-02,P009,S030,West,50,551.51,1,BOGO,47.5
2025-06-02,P010,S001,North,148,637.88,0,,0.0
2025-06-02,P010,S002,North,180,775.8,0,,0.0
2025-06-02,P010,S003,North,186,801.66,0,,0.0
2025-06-02,P010,S004,North,169,728.39,0,,0.0
2025-06-02,P010,S005,North,188,810.28,0,,0.0
2025-06-02,P010,S006,North,127,547.37,0,,0.0
2025-06-02,P010,S007,North,83,357.73,0,,0.0
2025-06-02,P010,S008,North,114,491.34,0,,0.0
2025-06-02,P010,S009,South,39,168.09,0,,0.0
2025-06-02,P010,S010,South,50,215.5,0,,0.0
2025-06-02,P010,S011,South,153,659.43,0,,0.0
2025-06-02,P010,S012,South,108,392.4,1,Bundle,15.7
2025-06-02,P010,S013,South,136,586.16,0,,0.0
2025-06-02,P010,S014,South,92,396.52,0,,0.0
2025-06-02,P010,S015,South,54,189.45,1,Bundle,18.6
2025-06-02,P010,S016,South,117,486.12,1,Display Feature,3.6
2025-06-02,P010,S017,South,145,343.1,1,BOGO,45.1
2025-06-02,P010,S018,East,39,168.09,0,,0.0
2025-06-02,P010,S019,East,59,254.29,0,,0.0
2025-06-02,P010,S020,East,77,331.87,0,,0.0
2025-06-02,P010,S021,East,115,495.65,0,,0.0
2025-06-02,P010,S022,East,48,206.88,0,,0.0
2025-06-02,P010,S023,East,143,613.25,1,Display Feature,0.5
2025-06-02,P010,S024,West,62,266.42,1,Display Feature,0.3
2025-06-02,P010,S025,West,171,737.01,0,,0.0
2025-06-02,P010,S026,West,106,456.86,0,,0.0
2025-06-02,P010,S027,West,126,543.06,0,,0.0
2025-06-02,P010,S028,West,61,202.44,1,Bundle,23.0
2025-06-02,P010,S029,West,34,146.54,0,,0.0
2025-06-02,P010,S030,West,134,307.83,1,BOGO,46.7
2025-06-02,P011,S001,North,165,9706.95,0,,0.0
2025-06-02,P011,S002,North,302,17766.66,0,,0.0
2025-06-02,P011,S003,North,238,14001.54,0,,0.0
2025-06-02,P011,S004,North,305,17943.15,0,,0.0
2025-06-02,P011,S005,North,301,17707.83,0,,0.0
2025-06-02,P011,S006,North,89,5235.87,0,,0.0
2025-06-02,P011,S007,North,133,7824.39,0,,0.0
2025-06-02,P011,S008,North,300,14401.58,1,Price Cut,18.4
2025-06-02,P011,S009,South,90,5294.7,0,,0.0
2025-06-02,P011,S010,South,78,4588.74,0,,0.0
2025-06-02,P011,S011,South,317,18257.48,1,Display Feature,2.1
2025-06-02,P011,S012,South,160,9412.8,0,,0.0
2025-06-02,P011,S013,South,236,13883.88,0,,0.0
2025-06-02,P011,S014,South,434,20502.37,1,Price Cut,19.7
2025-06-02,P011,S015,South,102,6000.66,0,,0.0
2025-06-02,P011,S016,South,87,5118.21,0,,0.0
2025-06-02,P011,S017,South,131,7706.73,0,,0.0
2025-06-02,P011,S018,East,180,5559.44,1,BOGO,47.5
2025-06-02,P011,S019,East,71,4176.93,0,,0.0
2025-06-02,P011,S020,East,179,10530.57,0,,0.0
2025-06-02,P011,S021,East,92,5412.36,0,,0.0
2025-06-02,P011,S022,East,98,5765.34,0,,0.0
2025-06-02,P011,S023,East,154,9059.82,0,,0.0
2025-06-02,P011,S024,West,73,4294.59,0,,0.0
2025-06-02,P011,S025,West,180,10589.4,0,,0.0
2025-06-02,P011,S026,West,83,4882.89,0,,0.0
2025-06-02,P011,S027,West,224,13177.92,0,,0.0
2025-06-02,P011,S028,West,91,5353.53,0,,0.0
2025-06-02,P011,S029,West,72,4235.76,0,,0.0
2025-06-02,P011,S030,West,216,12707.28,0,,0.0
2025-06-02,P012,S001,North,113,8391.38,0,,0.0
2025-06-02,P012,S002,North,152,11287.52,0,,0.0
2025-06-02,P012,S003,North,111,8242.86,0,,0.0
2025-06-02,P012,S004,North,122,9059.72,0,,0.0
2025-06-02,P012,S005,North,104,7723.04,0,,0.0
2025-06-02,P012,S006,North,66,4901.16,0,,0.0
2025-06-02,P012,S007,North,58,4307.08,0,,0.0
2025-06-02,P012,S008,North,106,7572.44,1,Display Feature,3.8
2025-06-02,P012,S009,South,23,1707.98,0,,0.0
2025-06-02,P012,S010,South,78,5792.28,0,,0.0
2025-06-02,P012,S011,South,190,14109.4,0,,0.0
2025-06-02,P012,S012,South,73,5420.98,0,,0.0
2025-06-02,P012,S013,South,129,9579.54,0,,0.0
2025-06-02,P012,S014,South,186,13812.36,0,,0.0
2025-06-02,P012,S015,South,64,4752.64,0,,0.0
2025-06-02,P012,S016,South,189,14035.14,0,,0.0
2025-06-02,P012,S017,South,68,5049.68,0,,0.0
2025-06-02,P012,S018,East,55,4084.3,0,,0.0
2025-06-02,P012,S019,East,47,3490.22,0,,0.0
2025-06-02,P012,S020,East,113,7275.33,1,Price Cut,13.3
2025-06-02,P012,S021,East,88,6534.88,0,,0.0
2025-06-02,P012,S022,East,61,3805.08,1,Price Cut,16.0
2025-06-02,P012,S023,East,90,6683.4,0,,0.0
2025-06-02,P012,S024,West,40,2970.4,0,,0.0
2025-06-02,P012,S025,West,105,7797.3,0,,0.0
2025-06-02,P012,S026,West,72,5346.72,0,,0.0
2025-06-02,P012,S027,West,186,10455.96,1,Bundle,24.3
2025-06-02,P012,S028,West,42,3118.92,0,,0.0
2025-06-02,P012,S029,West,58,4307.08,0,,0.0
2025-06-02,P012,S030,West,86,6386.36,0,,0.0
2025-06-02,P013,S001,North,103,5564.06,0,,0.0
2025-06-02,P013,S002,North,125,6752.5,0,,0.0
2025-06-02,P013,S003,North,104,5618.08,0,,0.0
2025-06-02,P013,S004,North,109,5888.18,0,,0.0
2025-06-02,P013,S005,North,106,5726.12,0,,0.0
2025-06-02,P013,S006,North,55,2971.1,0,,0.0
2025-06-02,P013,S007,North,42,2268.84,0,,0.0
2025-06-02,P013,S008,North,163,4508.29,1,BOGO,48.8
2025-06-02,P013,S009,South,71,3835.42,0,,0.0
2025-06-02,P013,S010,South,66,3565.32,0,,0.0
2025-06-02,P013,S011,South,218,5935.29,1,BOGO,49.6
2025-06-02,P013,S012,South,92,4969.84,0,,0.0
2025-06-02,P013,S013,South,166,8967.32,0,,0.0
2025-06-02,P013,S014,South,124,6698.48,0,,0.0
2025-06-02,P013,S015,South,69,3727.38,0,,0.0
2025-06-02,P013,S016,South,175,9453.5,0,,0.0
2025-06-02,P013,S017,South,218,6170.81,1,BOGO,47.6
2025-06-02,P013,S018,East,47,2538.94,0,,0.0
2025-06-02,P013,S019,East,60,3241.2,0,,0.0
2025-06-02,P013,S020,East,77,4159.54,0,,0.0
2025-06-02,P013,S021,East,111,5732.39,1,Display Feature,4.4
2025-06-02,P013,S022,East,45,2430.9,0,,0.0
2025-06-02,P013,S023,East,77,4159.54,0,,0.0
2025-06-02,P013,S024,West,49,2646.98,0,,0.0
2025-06-02,P013,S025,West,88,4753.76,0,,0.0
2025-06-02,P013,S026,West,137,6120.41,1,Bundle,17.3
2025-06-02,P013,S027,West,164,8673.24,1,Display Feature,2.1
2025-06-02,P013,S028,West,39,2106.78,0,,0.0
2025-06-02,P013,S029,West,55,2971.1,0,,0.0
2025-06-02,P013,S030,West,92,4969.84,0,,0.0
2025-06-02,P014,S001,North,100,655.43,1,BOGO,47.1
2025-06-02,P014,S002,North,65,793.27,1,Display Feature,1.5
2025-06-02,P014,S003,North,53,656.67,0,,0.0
2025-06-02,P014,S004,North,48,594.72,0,,0.0
2025-06-02,P014,S005,North,34,421.26,0,,0.0
2025-06-02,P014,S006,North,22,236.6,1,Price Cut,13.2
2025-06-02,P014,S007,North,14,165.13,1,Display Feature,4.8
2025-06-02,P014,S008,North,24,297.36,0,,0.0
2025-06-02,P014,S009,South,18,223.02,0,,0.0
2025-06-02,P014,S010,South,11,136.29,0,,0.0
2025-06-02,P014,S011,South,38,470.82,0,,0.0
2025-06-02,P014,S012,South,21,260.19,0,,0.0
2025-06-02,P014,S013,South,61,725.56,1,Display Feature,4.0
2025-06-02,P014,S014,South,37,458.43,0,,0.0
2025-06-02,P014,S015,South,31,211.25,1,BOGO,45.0
2025-06-02,P014,S016,South,52,530.24,1,Price Cut,17.7
2025-06-02,P014,S017,South,59,370.62,1,BOGO,49.3
2025-06-02,P014,S018,East,14,173.46,0,,0.0
2025-06-02,P014,S019,East,14,173.46,0,,0.0
2025-06-02,P014,S020,East,33,408.87,0,,0.0
2025-06-02,P014,S021,East,45,472.8,1,Price Cut,15.2
2025-06-02,P014,S022,East,14,150.91,1,Price Cut,13.0
2025-06-02,P014,S023,East,39,483.21,0,,0.0
2025-06-02,P014,S024,West,11,136.29,0,,0.0
2025-06-02,P014,S025,West,36,446.04,0,,0.0
2025-06-02,P014,S026,West,36,446.04,0,,0.0
2025-06-02,P014,S027,West,54,669.06,0,,0.0
2025-06-02,P014,S028,West,11,136.29,0,,0.0
2025-06-02,P014,S029,West,16,175.64,1,Price Cut,11.4
2025-06-02,P014,S030,West,74,476.77,1,BOGO,48.0
2025-06-02,P015,S001,North,210,14527.42,1,Price Cut,18.7
2025-06-02,P015,S002,North,291,24761.19,0,,0.0
2025-06-02,P015,S003,North,129,10976.61,0,,0.0
2025-06-02,P015,S004,North,300,25527.0,0,,0.0
2025-06-02,P015,S005,North,296,18990.73,1,Bundle,24.6
2025-06-02,P015,S006,North,103,8764.27,0,,0.0
2025-06-02,P015,S007,North,118,10040.62,0,,0.0
2025-06-02,P015,S008,North,158,13444.22,0,,0.0
2025-06-02,P015,S009,South,36,3063.24,0,,0.0
2025-06-02,P015,S010,South,87,7402.83,0,,0.0
2025-06-02,P015,S011,South,208,17698.72,0,,0.0
2025-06-02,P015,S012,South,118,7952.17,1,Bundle,20.8
2025-06-02,P015,S013,South,309,26292.81,0,,0.0
2025-06-02,P015,S014,South,246,20932.14,0,,0.0
2025-06-02,P015,S015,South,116,9870.44,0,,0.0
2025-06-02,P015,S016,South,232,19740.88,0,,0.0
2025-06-02,P015,S017,South,151,12848.59,0,,0.0
2025-06-02,P015,S018,East,141,9034.26,1,Bundle,24.7
2025-06-02,P015,S019,East,71,6041.39,0,,0.0
2025-06-02,P015,S020,East,229,15666.43,1,Bundle,19.6
2025-06-02,P015,S021,East,134,11402.06,0,,0.0
2025-06-02,P015,S022,East,92,7828.28,0,,0.0
2025-06-02,P015,S023,East,105,8934.45,0,,0.0
2025-06-02,P015,S024,West,71,6041.39,0,,0.0
2025-06-02,P015,S025,West,308,13706.64,1,BOGO,47.7
2025-06-02,P015,S026,West,276,23484.84,0,,0.0
2025-06-02,P015,S027,West,437,37184.33,0,,0.0
2025-06-02,P015,S028,West,130,11061.7,0,,0.0
2025-06-02,P015,S029,West,151,12848.59,0,,0.0
2025-06-02,P015,S030,West,360,30632.4,0,,0.0
2025-06-02,P016,S001,North,121,6866.75,0,,0.0
2025-06-02,P016,S002,North,139,7888.25,0,,0.0
2025-06-02,P016,S003,North,140,7945.0,0,,0.0
2025-06-02,P016,S004,North,121,6866.75,0,,0.0
2025-06-02,P016,S005,North,128,7264.0,0,,0.0
2025-06-02,P016,S006,North,57,3234.75,0,,0.0
2025-06-02,P016,S007,North,48,2587.8,1,Display Feature,5.0
2025-06-02,P016,S008,North,78,4426.5,0,,0.0
2025-06-02,P016,S009,South,54,3064.5,0,,0.0
2025-06-02,P016,S010,South,46,2610.5,0,,0.0
2025-06-02,P016,S011,South,121,6866.75,0,,0.0
2025-06-02,P016,S012,South,51,2885.57,1,Display Feature,0.3
2025-06-02,P016,S013,South,120,6810.0,0,,0.0
2025-06-02,P016,S014,South,177,10044.75,0,,0.0
2025-06-02,P016,S015,South,40,2270.0,0,,0.0
2025-06-02,P016,S016,South,121,6866.75,0,,0.0
2025-06-02,P016,S017,South,84,4767.0,0,,0.0
2025-06-02,P016,S018,East,37,2099.75,0,,0.0
2025-06-02,P016,S019,East,51,2894.25,0,,0.0
2025-06-02,P016,S020,East,128,5469.79,1,Bundle,24.7
2025-06-02,P016,S021,East,65,3688.75,0,,0.0
2025-06-02,P016,S022,East,35,1986.25,0,,0.0
2025-06-02,P016,S023,East,59,3348.25,0,,0.0
2025-06-02,P016,S024,West,46,2610.5,0,,0.0
2025-06-02,P016,S025,West,144,8172.0,0,,0.0
2025-06-02,P016,S026,West,202,11073.74,1,Display Feature,3.4
2025-06-02,P016,S027,West,232,10835.62,1,Bundle,17.7
2025-06-02,P016,S028,West,31,1759.25,0,,0.0
2025-06-02,P016,S029,West,79,4483.25,0,,0.0
2025-06-02,P016,S030,West,147,8342.25,0,,0.0
2025-06-02,P017,S001,North,67,1569.81,0,,0.0
2025-06-02,P017,S002,North,167,3912.81,0,,0.0
2025-06-02,P017,S003,North,66,1546.38,0,,0.0
2025-06-02,P017,S004,North,122,2858.46,0,,0.0
2025-06-02,P017,S005,North,123,2881.89,0,,0.0
2025-06-02,P017,S006,North,63,1476.09,0,,0.0
2025-06-02,P017,S007,North,57,1335.51,0,,0.0
2025-06-02,P017,S008,North,43,1007.49,0,,0.0
2025-06-02,P017,S009,South,65,1522.95,0,,0.0
2025-06-02,P017,S010,South,45,1054.35,0,,0.0
2025-06-02,P017,S011,South,142,3327.06,0,,0.0
2025-06-02,P017,S012,South,89,2085.27,0,,0.0
2025-06-02,P017,S013,South,121,2835.03,0,,0.0
2025-06-02,P017,S014,South,124,2905.32,0,,0.0
2025-06-02,P017,S015,South,59,1382.37,0,,0.0
2025-06-02,P017,S016,South,119,2788.17,0,,0.0
2025-06-02,P017,S017,South,93,2178.99,0,,0.0
2025-06-02,P017,S018,East,63,1228.11,1,Bundle,16.8
2025-06-02,P017,S019,East,37,866.91,0,,0.0
2025-06-02,P017,S020,East,62,1452.66,0,,0.0
2025-06-02,P017,S021,East,70,1640.1,0,,0.0
2025-06-02,P017,S022,East,23,537.27,1,Display Feature,0.3
2025-06-02,P017,S023,East,60,1405.8,0,,0.0
2025-06-02,P017,S024,West,64,1499.52,0,,0.0
2025-06-02,P017,S025,West,163,3819.09,0,,0.0
2025-06-02,P017,S026,West,148,3467.64,0,,0.0
2025-06-02,P017,S027,West,197,4615.71,0,,0.0
2025-06-02,P017,S028,West,47,1101.21,0,,0.0
2025-06-02,P017,S029,West,78,1827.54,0,,0.0
2025-06-02,P017,S030,West,150,3514.5,0,,0.0
2025-06-02,P018,S001,North,315,4548.6,0,,0.0
2025-06-02,P018,S002,North,336,4851.84,0,,0.0
2025-06-02,P018,S003,North,303,4375.32,0,,0.0
2025-06-02,P018,S004,North,332,4794.08,0,,0.0
2025-06-02,P018,S005,North,291,4202.04,0,,0.0
2025-06-02,P018,S006,North,125,1805.0,0,,0.0
2025-06-02,P018,S007,North,137,1978.28,0,,0.0
2025-06-02,P018,S008,North,225,3093.05,1,Display Feature,4.8
2025-06-02,P018,S009,South,49,707.56,0,,0.0
2025-06-02,P018,S010,South,48,693.12,0,,0.0
2025-06-02,P018,S011,South,149,2151.56,0,,0.0
2025-06-02,P018,S012,South,87,1256.28,0,,0.0
2025-06-02,P018,S013,South,172,2483.68,0,,0.0
2025-06-02,P018,S014,South,174,2512.56,0,,0.0
2025-06-02,P018,S015,South,54,779.76,0,,0.0
2025-06-02,P018,S016,South,261,3184.67,1,Price Cut,15.5
2025-06-02,P018,S017,South,100,1221.62,1,Bundle,15.4
2025-06-02,P018,S018,East,76,1097.44,0,,0.0
2025-06-02,P018,S019,East,84,1212.96,0,,0.0
2025-06-02,P018,S020,East,172,2431.52,1,Display Feature,2.1
2025-06-02,P018,S021,East,208,3003.52,0,,0.0
2025-06-02,P018,S022,East,142,1980.76,1,Display Feature,3.4
2025-06-02,P018,S023,East,236,3254.49,1,Display Feature,4.5
2025-06-02,P018,S024,West,53,765.32,0,,0.0
2025-06-02,P018,S025,West,234,3378.96,0,,0.0
2025-06-02,P018,S026,West,155,2238.2,0,,0.0
2025-06-02,P018,S027,West,222,3205.68,0,,0.0
2025-06-02,P018,S028,West,99,1236.57,1,Price Cut,13.5
2025-06-02,P018,S029,West,113,1631.72,0,,0.0
2025-06-02,P018,S030,West,101,1458.44,0,,0.0
2025-06-02,P019,S001,North,102,1439.22,0,,0.0
2025-06-02,P019,S002,North,160,2257.6,0,,0.0
2025-06-02,P019,S003,North,130,1834.3,0,,0.0
2025-06-02,P019,S004,North,136,1918.96,0,,0.0
2025-06-02,P019,S005,North,226,3188.86,0,,0.0
2025-06-02,P019,S006,North,59,832.49,0,,0.0
2025-06-02,P019,S007,North,55,776.05,0,,0.0
2025-06-02,P019,S008,North,95,1340.45,0,,0.0
2025-06-02,P019,S009,South,26,366.86,0,,0.0
2025-06-02,P019,S010,South,48,529.63,1,Bundle,21.8
2025-06-02,P019,S011,South,91,1284.01,0,,0.0
2025-06-02,P019,S012,South,79,895.1,1,Bundle,19.7
2025-06-02,P019,S013,South,95,1340.45,0,,0.0
2025-06-02,P019,S014,South,103,1453.33,0,,0.0
2025-06-02,P019,S015,South,35,493.85,0,,0.0
2025-06-02,P019,S016,South,86,1213.46,0,,0.0
2025-06-02,P019,S017,South,64,903.04,0,,0.0
2025-06-02,P019,S018,East,46,649.06,0,,0.0
2025-06-02,P019,S019,East,49,691.39,0,,0.0
2025-06-02,P019,S020,East,94,1326.34,0,,0.0
2025-06-02,P019,S021,East,153,1163.61,1,BOGO,46.1
2025-06-02,P019,S022,East,67,945.37,0,,0.0
2025-06-02,P019,S023,East,99,1396.89,0,,0.0
2025-06-02,P019,S024,West,26,366.86,0,,0.0
2025-06-02,P019,S025,West,86,1213.46,0,,0.0
2025-06-02,P019,S026,West,73,1030.03,0,,0.0
2025-06-02,P019,S027,West,112,1580.32,0,,0.0
2025-06-02,P019,S028,West,27,380.97,0,,0.0
2025-06-02,P019,S029,West,49,691.39,0,,0.0
2025-06-02,P019,S030,West,83,1171.13,0,,0.0
2025-06-02,P020,S001,North,106,1804.12,0,,0.0
2025-06-02,P020,S002,North,165,2808.3,0,,0.0
2025-06-02,P020,S003,North,139,2365.78,0,,0.0
2025-06-02,P020,S004,North,133,2263.66,0,,0.0
2025-06-02,P020,S005,North,158,2689.16,0,,0.0
2025-06-02,P020,S006,North,76,1293.52,0,,0.0
2025-06-02,P020,S007,North,87,1480.74,0,,0.0
2025-06-02,P020,S008,North,57,970.14,0,,0.0
2025-06-02,P020,S009,South,38,646.76,0,,0.0
2025-06-02,P020,S010,South,27,459.54,0,,0.0
2025-06-02,P020,S011,South,75,1276.5,0,,0.0
2025-06-02,P020,S012,South,59,1004.18,0,,0.0
2025-06-02,P020,S013,South,122,1744.21,1,Price Cut,16.0
2025-06-02,P020,S014,South,87,1480.74,0,,0.0
2025-06-02,P020,S015,South,33,561.66,0,,0.0
2025-06-02,P020,S016,South,104,1770.08,0,,0.0
2025-06-02,P020,S017,South,88,1339.0,1,Price Cut,10.6
2025-06-02,P020,S018,East,61,864.84,1,Bundle,16.7
2025-06-02,P020,S019,East,47,799.94,0,,0.0
2025-06-02,P020,S020,East,68,1157.36,0,,0.0
2025-06-02,P020,S021,East,74,1259.48,0,,0.0
2025-06-02,P020,S022,East,85,794.24,1,BOGO,45.1
2025-06-02,P020,S023,East,92,1565.84,0,,0.0
2025-06-02,P020,S024,West,30,510.6,0,,0.0
2025-06-02,P020,S025,West,89,1514.78,0,,0.0
2025-06-02,P020,S026,West,81,1378.62,0,,0.0
2025-06-02,P020,S027,West,115,1957.3,0,,0.0
2025-06-02,P020,S028,West,54,485.27,1,BOGO,47.2
2025-06-02,P020,S029,West,51,868.02,0,,0.0
2025-06-02,P020,S030,West,77,1310.54,0,,0.0
2025-06-09,P001,S001,North,223,9970.33,0,,0.0
