week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-05-12,P005,S007,80,47,43,84,0
2025-05-12,P005,S008,0,79,79,0,1
2025-05-12,P005,S009,0,59,49,10,0
2025-05-12,P005,S010,0,55,55,0,1
2025-05-12,P005,S011,398,151,154,395,0
2025-05-12,P005,S012,108,92,81,119,0
2025-05-12,P005,S013,219,152,158,213,0
2025-05-12,P005,S014,0,135,135,0,1
2025-05-12,P005,S015,6,61,45,22,0
2025-05-12,P005,S016,40,130,160,10,0
2025-05-12,P005,S017,27,98,77,48,0
2025-05-12,P005,S018,57,42,48,51,0
2025-05-12,P005,S019,43,42,70,15,0
2025-05-12,P005,S020,4,62,61,5,0
2025-05-12,P005,S021,80,73,80,73,0
2025-05-12,P005,S022,29,36,47,18,0
2025-05-12,P005,S023,130,72,105,97,0
2025-05-12,P005,S024,69,23,32,60,0
2025-05-12,P005,S025,327,98,123,302,0
2025-05-12,P005,S026,8,101,109,0,1
2025-05-12,P005,S027,157,130,173,114,0
2025-05-12,P005,S028,62,50,52,60,0
2025-05-12,P005,S029,18,54,72,0,1
2025-05-12,P005,S030,187,95,207,75,0
2025-05-12,P006,S001,611,297,311,597,0
2025-05-12,P006,S002,715,313,814,214,0
2025-05-12,P006,S003,0,382,322,60,0
2025-05-12,P006,S004,372,361,598,135,0
2025-05-12,P006,S005,0,310,310,0,1
2025-05-12,P006,S006,59,126,185,0,1
2025-05-12,P006,S007,128,167,113,182,0
2025-05-12,P006,S008,852,223,165,910,0
2025-05-12,P006,S009,149,105,85,169,0
2025-05-12,P006,S010,261,47,78,230,0
2025-05-12,P006,S011,0,213,213,0,1
2025-05-12,P006,S012,0,141,141,0,1
2025-05-12,P006,S013,20,219,239,0,1
2025-05-12,P006,S014,226,207,261,172,0
2025-05-12,P006,S015,75,88,129,34,0
2025-05-12,P006,S016,672,223,179,716,0
2025-05-12,P006,S017,301,127,267,161,0
2025-05-12,P006,S018,0,98,89,9,0
2025-05-12,P006,S019,36,98,82,52,0
2025-05-12,P006,S020,340,139,212,267,0
2025-05-12,P006,S021,567,64,195,436,0
2025-05-12,P006,S022,318,106,81,343,0
2025-05-12,P006,S023,292,150,183,259,0
2025-05-12,P006,S024,66,88,104,50,0
2025-05-12,P006,S025,739,200,304,635,0
2025-05-12,P006,S026,0,177,146,31,0
2025-05-12,P006,S027,853,228,257,824,0
2025-05-12,P006,S028,195,71,89,177,0
2025-05-12,P006,S029,154,120,111,163,0
2025-05-12,P006,S030,499,162,144,517,0
2025-05-12,P007,S001,58,148,187,19,0
2025-05-12,P007,S002,0,164,164,0,1
2025-05-12,P007,S003,337,164,150,351,0
2025-05-12,P007,S004,126,186,186,126,0
2025-05-12,P007,S005,105,147,204,48,0
2025-05-12,P007,S006,108,25,86,47,0
2025-05-12,P007,S007,0,79,72,7,0
2025-05-12,P007,S008,321,116,136,301,0
2025-05-12,P007,S009,131,45,94,82,0
2025-05-12,P007,S010,143,17,93,67,0
2025-05-12,P007,S011,190,122,115,197,0
2025-05-12,P007,S012,0,60,60,0,1
2025-05-12,P007,S013,13,116,129,0,1
2025-05-12,P007,S014,378,123,116,385,0
2025-05-12,P007,S015,131,50,43,138,0
2025-05-12,P007,S016,13,105,118,0,1
2025-05-12,P007,S017,0,75,61,14,0
2025-05-12,P007,S018,96,38,29,105,0
2025-05-12,P007,S019,16,46,62,0,1
2025-05-12,P007,S020,241,84,83,242,0
2025-05-12,P007,S021,109,81,104,86,0
2025-05-12,P007,S022,10,42,41,11,0
2025-05-12,P007,S023,293,66,100,259,0
2025-05-12,P007,S024,0,45,45,0,1
2025-05-12,P007,S025,137,49,94,92,0
2025-05-12,P007,S026,0,90,90,0,1
2025-05-12,P007,S027,0,137,137,0,1
2025-05-12,P007,S028,50,44,33,61,0
2025-05-12,P007,S029,107,55,95,67,0
2025-05-12,P007,S030,309,97,93,313,0
2025-05-12,P008,S001,161,111,137,135,0
2025-05-12,P008,S002,410,192,169,433,0
2025-05-12,P008,S003,93,195,152,136,0
2025-05-12,P008,S004,112,83,195,0,1
2025-05-12,P008,S005,319,185,238,266,0
2025-05-12,P008,S006,262,83,79,266,0
2025-05-12,P008,S007,239,26,128,137,0
2025-05-12,P008,S008,236,106,196,146,0
2025-05-12,P008,S009,0,49,49,0,1
2025-05-12,P008,S010,121,48,63,106,0
2025-05-12,P008,S011,47,100,111,36,0
2025-05-12,P008,S012,168,22,69,121,0
2025-05-12,P008,S013,114,125,143,96,0
2025-05-12,P008,S014,5,120,125,0,1
2025-05-12,P008,S015,29,39,68,0,0
2025-05-12,P008,S016,270,52,114,208,0
2025-05-12,P008,S017,119,60,68,111,0
2025-05-12,P008,S018,109,49,42,116,0
2025-05-12,P008,S019,0,47,47,0,1
2025-05-12,P008,S020,169,78,96,151,0
2025-05-12,P008,S021,52,65,81,36,0
2025-05-12,P008,S022,96,41,53,84,0
2025-05-12,P008,S023,147,90,73,164,0
2025-05-12,P008,S024,80,43,41,82,0
2025-05-12,P008,S025,34,102,75,61,0
2025-05-12,P008,S026,0,80,80,0,1
2025-05-12,P008,S027,268,107,262,113,0
2025-05-12,P008,S028,20,21,41,0,1
2025-05-12,P008,S029,0,47,47,0,1
2025-05-12,P008,S030,231,82,105,208,0
2025-05-12,P009,S001,0,53,47,6,0
2025-05-12,P009,S002,82,67,75,74,0
2025-05-12,P009,S003,67,63,56,74,0
2025-05-12,P009,S004,18,58,52,24,0
2025-05-12,P009,S005,0,52,52,0,1
2025-05-12,P009,S006,233,27,23,237,0
2025-05-12,P009,S007,116,22,14,124,0
2025-05-12,P009,S008,74,48,70,52,0
2025-05-12,P009,S009,145,6,12,139,0
2025-05-12,P009,S010,103,16,10,109,0
2025-05-12,P009,S011,45,45,47,43,0
2025-05-12,P009,S012,142,26,23,145,0
2025-05-12,P009,S013,116,40,67,89,0
2025-05-12,P009,S014,107,40,35,112,0
2025-05-12,P009,S015,101,14,13,102,0
2025-05-12,P009,S016,0,35,35,0,1
2025-05-12,P009,S017,160,27,19,168,0
2025-05-12,P009,S018,138,14,8,144,0
2025-05-12,P009,S019,137,16,17,136,0
2025-05-12,P009,S020,80,28,39,69,0
2025-05-12,P009,S021,21,26,34,13,0
2025-05-12,P009,S022,84,18,11,91,0
2025-05-12,P009,S023,33,28,32,29,0
2025-05-12,P009,S024,87,14,9,92,0
2025-05-12,P009,S025,29,33,32,30,0
2025-05-12,P009,S026,5,39,42,2,0
2025-05-12,P009,S027,46,48,94,0,1
2025-05-12,P009,S028,64,12,9,67,0
2025-05-12,P009,S029,133,22,16,139,0
2025-05-12,P009,S030,58,31,42,47,0
2025-05-12,P010,S001,167,117,104,180,0
2025-05-12,P010,S002,0,195,195,0,1
2025-05-12,P010,S003,527,140,237,430,0
2025-05-12,P010,S004,294,154,182,266,0
2025-05-12,P010,S005,243,171,125,289,0
2025-05-12,P010,S006,210,68,70,208,0
2025-05-12,P010,S007,171,74,85,160,0
2025-05-12,P010,S008,97,126,163,60,0
2025-05-12,P010,S009,56,44,58,42,0
2025-05-12,P010,S010,100,25,56,69,0
2025-05-12,P010,S011,184,109,127,166,0
2025-05-12,P010,S012,207,23,104,126,0
2025-05-12,P010,S013,161,92,154,99,0
2025-05-12,P010,S014,265,98,121,242,0
2025-05-12,P010,S015,99,42,54,87,0
2025-05-12,P010,S016,219,104,167,156,0
2025-05-12,P010,S017,188,72,103,157,0
2025-05-12,P010,S018,11,52,52,11,0
2025-05-12,P010,S019,142,45,59,128,0
2025-05-12,P010,S020,244,88,89,243,0
2025-05-12,P010,S021,177,68,73,172,0
2025-05-12,P010,S022,96,44,50,90,0
2025-05-12,P010,S023,135,80,71,144,0
2025-05-12,P010,S024,80,34,55,59,0
2025-05-12,P010,S025,321,94,109,306,0
2025-05-12,P010,S026,0,89,89,0,1
2025-05-12,P010,S027,113,137,119,131,0
2025-05-12,P010,S028,35,45,40,40,0
2025-05-12,P010,S029,146,34,65,115,0
2025-05-12,P010,S030,102,102,84,120,0
2025-05-12,P011,S001,619,162,229,552,0
2025-05-12,P011,S002,388,260,252,396,0
2025-05-12,P011,S003,181,299,243,237,0
2025-05-12,P011,S004,557,220,236,541,0
2025-05-12,P011,S005,652,235,481,406,0
2025-05-12,P011,S006,65,96,117,44,0
2025-05-12,P011,S007,88,101,103,86,0
2025-05-12,P011,S008,290,165,158,297,0
2025-05-12,P011,S009,138,120,50,208,0
2025-05-12,P011,S010,336,115,120,331,0
2025-05-12,P011,S011,419,133,256,296,0
2025-05-12,P011,S012,43,141,140,44,0
2025-05-12,P011,S013,525,310,285,550,0
2025-05-12,P011,S014,692,304,231,765,0
2025-05-12,P011,S015,11,116,125,2,0
2025-05-12,P011,S016,0,297,275,22,0
2025-05-12,P011,S017,93,48,141,0,1
2025-05-12,P011,S018,305,116,126,295,0
2025-05-12,P011,S019,335,94,94,335,0
2025-05-12,P011,S020,370,167,189,348,0
2025-05-12,P011,S021,82,67,149,0,1
2025-05-12,P011,S022,193,115,102,206,0
2025-05-12,P011,S023,6,184,167,23,0
2025-05-12,P011,S024,29,67,77,19,0
2025-05-12,P011,S025,488,187,161,514,0
2025-05-12,P011,S026,304,200,213,291,0
2025-05-12,P011,S027,598,261,260,599,0
2025-05-12,P011,S028,191,84,53,222,0
2025-05-12,P011,S029,10,98,107,1,0
2025-05-12,P011,S030,531,175,176,530,0
2025-05-12,P012,S001,258,86,112,232,0
2025-05-12,P012,S002,138,147,139,146,0
2025-05-12,P012,S003,108,107,153,62,0
2025-05-12,P012,S004,146,147,126,167,0
2025-05-12,P012,S005,293,112,136,269,0
2025-05-12,P012,S006,72,51,62,61,0
2025-05-12,P012,S007,85,31,60,56,0
2025-05-12,P012,S008,72,91,92,71,0
2025-05-12,P012,S009,40,50,57,33,0
2025-05-12,P012,S010,8,57,37,28,0
2025-05-12,P012,S011,392,128,123,397,0
2025-05-12,P012,S012,148,89,91,146,0
2025-05-12,P012,S013,69,111,157,23,0
2025-05-12,P012,S014,573,142,144,571,0
2025-05-12,P012,S015,164,52,65,151,0
2025-05-12,P012,S016,351,131,111,371,0
2025-05-12,P012,S017,26,82,97,11,0
2025-05-12,P012,S018,190,43,60,173,0
2025-05-12,P012,S019,124,43,58,109,0
2025-05-12,P012,S020,257,78,67,268,0
2025-05-12,P012,S021,144,81,94,131,0
2025-05-12,P012,S022,165,43,54,154,0
2025-05-12,P012,S023,0,99,81,18,0
2025-05-12,P012,S024,193,42,38,197,0
2025-05-12,P012,S025,298,94,92,300,0
2025-05-12,P012,S026,21,96,62,55,0
2025-05-12,P012,S027,620,40,102,558,0
2025-05-12,P012,S028,18,34,34,18,0
2025-05-12,P012,S029,158,44,49,153,0
2025-05-12,P012,S030,61,84,82,63,0
2025-05-12,P013,S001,15,48,63,0,1
2025-05-12,P013,S002,388,116,122,382,0
2025-05-12,P013,S003,33,130,108,55,0
2025-05-12,P013,S004,15,128,77,66,0
2025-05-12,P013,S005,75,124,164,35,0
2025-05-12,P013,S006,67,57,61,63,0
2025-05-12,P013,S007,185,61,34,212,0
2025-05-12,P013,S008,254,31,79,206,0
2025-05-12,P013,S009,86,58,54,90,0
2025-05-12,P013,S010,153,47,113,87,0
2025-05-12,P013,S011,281,151,146,286,0
2025-05-12,P013,S012,0,72,72,0,1
2025-05-12,P013,S013,378,129,115,392,0
2025-05-12,P013,S014,70,156,165,61,0
2025-05-12,P013,S015,88,54,72,70,0
2025-05-12,P013,S016,0,126,107,19,0
2025-05-12,P013,S017,262,82,91,253,0
2025-05-12,P013,S018,81,56,66,71,0
2025-05-12,P013,S019,127,49,44,132,0
2025-05-12,P013,S020,0,72,72,0,1
2025-05-12,P013,S021,165,83,72,176,0
2025-05-12,P013,S022,228,52,43,237,0
2025-05-12,P013,S023,182,98,64,216,0
2025-05-12,P013,S024,61,11,34,38,0
2025-05-12,P013,S025,141,87,83,145,0
2025-05-12,P013,S026,141,79,80,140,0
2025-05-12,P013,S027,190,47,125,112,0
2025-05-12,P013,S028,66,36,35,67,0
2025-05-12,P013,S029,111,52,34,129,0
2025-05-12,P013,S030,153,80,83,150,0
2025-05-12,P014,S001,89,40,46,83,0
2025-05-12,P014,S002,78,51,30,99,0
2025-05-12,P014,S003,0,43,43,0,1
2025-05-12,P014,S004,85,43,65,63,0
2025-05-12,P014,S005,34,28,34,28,0
2025-05-12,P014,S006,174,21,13,182,0
2025-05-12,P014,S007,128,23,11,140,0
2025-05-12,P014,S008,132,33,24,141,0
2025-05-12,P014,S009,135,22,14,143,0
2025-05-12,P014,S010,114,16,16,114,0
2025-05-12,P014,S011,69,53,22,100,0
2025-05-12,P014,S012,219,29,14,234,0
2025-05-12,P014,S013,71,45,66,50,0
2025-05-12,P014,S014,98,54,70,82,0
2025-05-12,P014,S015,139,22,12,149,0
2025-05-12,P014,S016,29,22,50,1,0
2025-05-12,P014,S017,144,26,17,153,0
2025-05-12,P014,S018,122,15,10,127,0
2025-05-12,P014,S019,97,20,11,106,0
2025-05-12,P014,S020,40,35,20,55,0
2025-05-12,P014,S021,75,32,37,70,0
2025-05-12,P014,S022,166,18,11,173,0
2025-05-12,P014,S023,46,32,47,31,0
2025-05-12,P014,S024,101,13,6,108,0
2025-05-12,P014,S025,112,32,35,109,0
2025-05-12,P014,S026,144,36,32,148,0
2025-05-12,P014,S027,86,44,40,90,0
2025-05-12,P014,S028,108,12,7,113,0
2025-05-12,P014,S029,162,19,14,167,0
2025-05-12,P014,S030,36,31,28,39,0
2025-05-12,P015,S001,0,191,191,0,1
2025-05-12,P015,S002,527,114,241,400,0
2025-05-12,P015,S003,211,251,240,222,0
2025-05-12,P015,S004,674,263,295,642,0
2025-05-12,P015,S005,87,277,181,183,0
2025-05-12,P015,S006,136,110,116,130,0
2025-05-12,P015,S007,80,115,195,0,1
2025-05-12,P015,S008,256,207,283,180,0
2025-05-12,P015,S009,0,108,97,11,0
2025-05-12,P015,S010,243,109,97,255,0
2025-05-12,P015,S011,0,193,193,0,1
2025-05-12,P015,S012,0,158,143,15,0
2025-05-12,P015,S013,337,261,297,301,0
2025-05-12,P015,S014,274,216,490,0,1
2025-05-12,P015,S015,351,88,156,283,0
2025-05-12,P015,S016,142,243,385,0,1
2025-05-12,P015,S017,183,129,187,125,0
2025-05-12,P015,S018,272,75,77,270,0
2025-05-12,P015,S019,128,75,91,112,0
2025-05-12,P015,S020,390,132,126,396,0
2025-05-12,P015,S021,651,126,136,641,0
2025-05-12,P015,S022,257,64,80,241,0
2025-05-12,P015,S023,385,151,186,350,0
2025-05-12,P015,S024,3,94,97,0,1
2025-05-12,P015,S025,63,252,315,0,1
2025-05-12,P015,S026,35,233,268,0,1
2025-05-12,P015,S027,1108,361,336,1133,0
2025-05-12,P015,S028,211,115,92,234,0
2025-05-12,P015,S029,369,130,186,313,0
2025-05-12,P015,S030,543,294,344,493,0
2025-05-12,P016,S001,368,45,165,248,0
2025-05-12,P016,S002,120,125,151,94,0
2025-05-12,P016,S003,403,128,223,308,0
2025-05-12,P016,S004,0,113,105,8,0
2025-05-12,P016,S005,18,112,123,7,0
2025-05-12,P016,S006,13,57,45,25,0
2025-05-12,P016,S007,0,50,50,0,1
2025-05-12,P016,S008,252,99,113,238,0
2025-05-12,P016,S009,45,51,59,37,0
2025-05-12,P016,S010,61,43,74,30,0
2025-05-12,P016,S011,279,125,114,290,0
2025-05-12,P016,S012,159,67,80,146,0
2025-05-12,P016,S013,0,106,106,0,1
2025-05-12,P016,S014,379,101,158,322,0
2025-05-12,P016,S015,0,49,49,0,1
2025-05-12,P016,S016,249,100,167,182,0
2025-05-12,P016,S017,126,69,93,102,0
2025-05-12,P016,S018,60,41,50,51,0
2025-05-12,P016,S019,141,37,47,131,0
2025-05-12,P016,S020,228,58,62,224,0
2025-05-12,P016,S021,148,23,78,93,0
2025-05-12,P016,S022,27,33,30,30,0
2025-05-12,P016,S023,0,59,59,0,1
2025-05-12,P016,S024,59,56,102,13,0
2025-05-12,P016,S025,108,119,133,94,0
2025-05-12,P016,S026,301,57,174,184,0
2025-05-12,P016,S027,442,174,144,472,0
2025-05-12,P016,S028,0,58,58,0,1
2025-05-12,P016,S029,16,69,85,0,1
2025-05-12,P016,S030,0,133,118,15,0
2025-05-12,P017,S001,253,40,163,130,0
2025-05-12,P017,S002,335,114,146,303,0
2025-05-12,P017,S003,177,140,130,187,0
2025-05-12,P017,S004,181,111,160,132,0
2025-05-12,P017,S005,84,134,205,13,0
2025-05-12,P017,S006,59,60,50,69,0
2025-05-12,P017,S007,182,50,53,179,0
2025-05-12,P017,S008,455,78,113,420,0
2025-05-12,P017,S009,89,47,53,83,0
2025-05-12,P017,S010,13,56,69,0,1
2025-05-12,P017,S011,166,107,118,155,0
2025-05-12,P017,S012,22,75,69,28,0
2025-05-12,P017,S013,339,114,117,336,0
2025-05-12,P017,S014,24,114,127,11,0
2025-05-12,P017,S015,144,25,42,127,0
2025-05-12,P017,S016,0,99,99,0,1
2025-05-12,P017,S017,202,31,62,171,0
2025-05-12,P017,S018,93,32,74,51,0
2025-05-12,P017,S019,124,42,39,127,0
2025-05-12,P017,S020,60,19,65,14,0
2025-05-12,P017,S021,240,75,81,234,0
2025-05-12,P017,S022,33,43,46,30,0
2025-05-12,P017,S023,0,68,68,0,1
2025-05-12,P017,S024,18,58,76,0,1
2025-05-12,P017,S025,462,138,179,421,0
2025-05-12,P017,S026,0,120,120,0,1
2025-05-12,P017,S027,164,81,193,52,0
2025-05-12,P017,S028,0,49,49,0,1
2025-05-12,P017,S029,0,67,67,0,1
2025-05-12,P017,S030,51,129,133,47,0
2025-05-12,P018,S001,873,253,188,938,0
2025-05-12,P018,S002,700,287,351,636,0
2025-05-12,P018,S003,734,300,259,775,0
2025-05-12,P018,S004,452,367,218,601,0
2025-05-12,P018,S005,468,322,304,486,0
2025-05-12,P018,S006,233,125,144,214,0
2025-05-12,P018,S007,162,124,172,114,0
2025-05-12,P018,S008,433,235,199,469,0
2025-05-12,P018,S009,206,92,81,217,0
2025-05-12,P018,S010,290,68,103,255,0
2025-05-12,P018,S011,635,220,193,662,0
2025-05-12,P018,S012,323,98,108,313,0
2025-05-12,P018,S013,210,164,193,181,0
2025-05-12,P018,S014,1011,189,178,1022,0
2025-05-12,P018,S015,147,70,65,152,0
2025-05-12,P018,S016,0,185,185,0,1
2025-05-12,P018,S017,325,111,60,376,0
2025-05-12,P018,S018,469,116,101,484,0
2025-05-12,P018,S019,147,112,124,135,0
2025-05-12,P018,S020,132,205,163,174,0
2025-05-12,P018,S021,448,215,199,464,0
2025-05-12,P018,S022,273,125,102,296,0
2025-05-12,P018,S023,364,162,145,381,0
2025-05-12,P018,S024,300,63,73,290,0
2025-05-12,P018,S025,127,179,161,145,0
2025-05-12,P018,S026,482,200,191,491,0
2025-05-12,P018,S027,0,201,198,3,0
2025-05-12,P018,S028,75,66,72,69,0
2025-05-12,P018,S029,262,119,88,293,0
2025-05-12,P018,S030,581,152,174,559,0
2025-05-12,P019,S001,272,119,96,295,0
2025-05-12,P019,S002,357,162,270,249,0
2025-05-12,P019,S003,18,151,169,0,1
2025-05-12,P019,S004,77,190,132,135,0
2025-05-12,P019,S005,113,150,120,143,0
2025-05-12,P019,S006,82,68,76,74,0
2025-05-12,P019,S007,22,33,55,0,1
2025-05-12,P019,S008,300,138,140,298,0
2025-05-12,P019,S009,56,38,42,52,0
2025-05-12,P019,S010,28,46,44,30,0
2025-05-12,P019,S011,187,85,103,169,0
2025-05-12,P019,S012,75,61,53,83,0
2025-05-12,P019,S013,43,89,57,75,0
2025-05-12,P019,S014,30,101,90,41,0
2025-05-12,P019,S015,64,35,29,70,0
2025-05-12,P019,S016,417,97,103,411,0
2025-05-12,P019,S017,146,53,46,153,0
2025-05-12,P019,S018,71,53,64,60,0
2025-05-12,P019,S019,196,46,54,188,0
2025-05-12,P019,S020,36,108,87,57,0
2025-05-12,P019,S021,160,110,81,189,0
2025-05-12,P019,S022,96,61,38,119,0
2025-05-12,P019,S023,237,90,88,239,0
2025-05-12,P019,S024,57,36,30,63,0
2025-05-12,P019,S025,289,33,67,255,0
2025-05-12,P019,S026,80,91,103,68,0
2025-05-12,P019,S027,256,112,124,244,0
2025-05-12,P019,S028,51,37,35,53,0
2025-05-12,P019,S029,1,56,39,18,0
2025-05-12,P019,S030,76,97,159,14,0
2025-05-12,P020,S001,0,141,121,20,0
2025-05-12,P020,S002,181,158,339,0,1
2025-05-12,P020,S003,391,172,151,412,0
2025-05-12,P020,S004,395,150,140,405,0
2025-05-12,P020,S005,440,187,209,418,0
2025-05-12,P020,S006,172,68,46,194,0
2025-05-12,P020,S007,125,74,62,137,0
2025-05-12,P020,S008,52,132,104,80,0
2025-05-12,P020,S009,45,42,42,45,0
2025-05-12,P020,S010,74,39,37,76,0
2025-05-12,P020,S011,182,81,56,207,0
2025-05-12,P020,S012,152,18,88,82,0
2025-05-12,P020,S013,371,110,67,414,0
2025-05-12,P020,S014,0,101,84,17,0
2025-05-12,P020,S015,99,42,44,97,0
2025-05-12,P020,S016,7,87,94,0,1
2025-05-12,P020,S017,160,53,59,154,0
2025-05-12,P020,S018,3,54,57,0,1
2025-05-12,P020,S019,84,47,36,95,0
2025-05-12,P020,S020,196,97,68,225,0
2025-05-12,P020,S021,91,101,69,123,0
2025-05-12,P020,S022,219,62,100,181,0
2025-05-12,P020,S023,201,85,86,200,0
2025-05-12,P020,S024,110,16,34,92,0
2025-05-12,P020,S025,89,84,116,57,0
2025-05-12,P020,S026,156,88,82,162,0
2025-05-12,P020,S027,126,103,229,0,1
2025-05-12,P020,S028,69,41,31,79,0
2025-05-12,P020,S029,81,45,32,94,0
2025-05-12,P020,S030,40,73,70,43,0
2025-05-19,P001,S001,526,86,240,372,0
2025-05-19,P001,S002,217,244,281,180,0
2025-05-19,P001,S003,269,219,258,230,0
2025-05-19,P001,S004,74,211,222,63,0
2025-05-19,P001,S005,0,273,273,0,1
2025-05-19,P001,S006,193,104,149,148,0
2025-05-19,P001,S007,187,100,96,191,0
2025-05-19,P001,S008,65,208,166,107,0
2025-05-19,P001,S009,7,110,117,0,1
2025-05-19,P001,S010,382,133,154,361,0
2025-05-19,P001,S011,240,313,259,294,0
2025-05-19,P001,S012,0,195,195,0,1
2025-05-19,P001,S013,440,253,356,337,0
2025-05-19,P001,S014,331,286,357,260,0
2025-05-19,P001,S015,223,46,149,120,0
2025-05-19,P001,S016,392,312,404,300,0
2025-05-19,P001,S017,161,192,231,122,0
2025-05-19,P001,S018,37,86,65,58,0
2025-05-19,P001,S019,155,86,122,119,0
2025-05-19,P001,S020,544,162,193,513,0
2025-05-19,P001,S021,129,150,184,95,0
2025-05-19,P001,S022,119,91,120,90,0
2025-05-19,P001,S023,106,124,170,60,0
2025-05-19,P001,S024,203,99,79,223,0
2025-05-19,P001,S025,571,223,307,487,0
2025-05-19,P001,S026,0,222,222,0,1
2025-05-19,P001,S027,324,238,368,194,0
2025-05-19,P001,S028,74,79,90,63,0
2025-05-19,P001,S029,308,116,106,318,0
2025-05-19,P001,S030,333,241,399,175,0
2025-05-19,P002,S001,131,77,107,101,0
2025-05-19,P002,S002,263,134,172,225,0
2025-05-19,P002,S003,402,101,308,195,0
2025-05-19,P002,S004,249,103,132,220,0
2025-05-19,P002,S005,0,132,132,0,1
2025-05-19,P002,S006,145,45,43,147,0
2025-05-19,P002,S007,46,51,52,45,0
2025-05-19,P002,S008,234,54,115,173,0
2025-05-19,P002,S009,74,66,64,76,0
2025-05-19,P002,S010,77,63,78,62,0
2025-05-19,P002,S011,340,135,103,372,0
2025-05-19,P002,S012,158,40,179,19,0
2025-05-19,P002,S013,285,153,153,285,0
2025-05-19,P002,S014,277,52,267,62,0
2025-05-19,P002,S015,51,59,71,39,0
2025-05-19,P002,S016,0,140,140,0,1
2025-05-19,P002,S017,0,92,37,55,0
2025-05-19,P002,S018,164,37,31,170,0
2025-05-19,P002,S019,22,40,44,18,0
2025-05-19,P002,S020,208,68,92,184,0
2025-05-19,P002,S021,202,80,92,190,0
2025-05-19,P002,S022,104,47,55,96,0
2025-05-19,P002,S023,0,63,63,0,1
2025-05-19,P002,S024,13,38,51,0,1
2025-05-19,P002,S025,235,92,143,184,0
2025-05-19,P002,S026,60,120,155,25,0
2025-05-19,P002,S027,17,153,165,5,0
2025-05-19,P002,S028,0,43,43,0,1
2025-05-19,P002,S029,0,61,55,6,0
2025-05-19,P002,S030,0,117,117,0,1
2025-05-19,P003,S001,3,94,97,0,1
2025-05-19,P003,S002,0,143,143,0,1
2025-05-19,P003,S003,0,114,114,0,1
2025-05-19,P003,S004,0,129,129,0,1
2025-05-19,P003,S005,0,114,114,0,1
2025-05-19,P003,S006,59,52,55,56,0
2025-05-19,P003,S007,3,50,53,0,1
2025-05-19,P003,S008,56,91,147,0,1
2025-05-19,P003,S009,8,53,39,22,0
2025-05-19,P003,S010,140,22,62,100,0
2025-05-19,P003,S011,373,141,169,345,0
2025-05-19,P003,S012,73,74,93,54,0
2025-05-19,P003,S013,513,168,205,476,0
2025-05-19,P003,S014,0,160,149,11,0
2025-05-19,P003,S015,83,68,43,108,0
2025-05-19,P003,S016,359,145,175,329,0
2025-05-19,P003,S017,177,25,88,114,0
2025-05-19,P003,S018,103,46,44,105,0
2025-05-19,P003,S019,52,45,57,40,0
2025-05-19,P003,S020,64,62,81,45,0
2025-05-19,P003,S021,128,78,43,163,0
2025-05-19,P003,S022,11,42,40,13,0
2025-05-19,P003,S023,106,83,83,106,0
2025-05-19,P003,S024,49,21,61,9,0
2025-05-19,P003,S025,0,91,89,2,0
2025-05-19,P003,S026,10,101,111,0,1
2025-05-19,P003,S027,256,132,167,221,0
2025-05-19,P003,S028,25,46,51,20,0
2025-05-19,P003,S029,42,60,65,37,0
2025-05-19,P003,S030,0,110,110,0,1
2025-05-19,P004,S001,80,36,39,77,0
2025-05-19,P004,S002,27,36,41,22,0
2025-05-19,P004,S003,24,51,54,21,0
2025-05-19,P004,S004,128,46,61,113,0
2025-05-19,P004,S005,13,36,48,1,0
2025-05-19,P004,S006,168,16,9,175,0
2025-05-19,P004,S007,145,18,13,150,0
2025-05-19,P004,S008,15,37,38,14,0
2025-05-19,P004,S009,150,18,15,153,0
2025-05-19,P004,S010,170,24,17,177,0
2025-05-19,P004,S011,0,21,21,0,1
2025-05-19,P004,S012,209,29,18,220,0
2025-05-19,P004,S013,148,58,73,133,0
2025-05-19,P004,S014,168,26,42,152,0
2025-05-19,P004,S015,115,21,21,115,0
2025-05-19,P004,S016,15,57,50,22,0
2025-05-19,P004,S017,238,34,36,236,0
2025-05-19,P004,S018,129,14,11,132,0
2025-05-19,P004,S019,74,14,10,78,0
2025-05-19,P004,S020,8,29,37,0,1
2025-05-19,P004,S021,0,23,23,0,1
2025-05-19,P004,S022,126,14,13,127,0
2025-05-19,P004,S023,55,25,27,53,0
2025-05-19,P004,S024,100,14,9,105,0
2025-05-19,P004,S025,85,44,47,82,0
2025-05-19,P004,S026,66,39,39,66,0
2025-05-19,P004,S027,100,43,67,76,0
2025-05-19,P004,S028,134,18,10,142,0
2025-05-19,P004,S029,169,13,10,172,0
2025-05-19,P004,S030,77,35,40,72,0
2025-05-19,P005,S001,69,100,83,86,0
2025-05-19,P005,S002,165,129,142,152,0
2025-05-19,P005,S003,168,50,170,48,0
2025-05-19,P005,S004,331,131,148,314,0
2025-05-19,P005,S005,58,38,96,0,1
2025-05-19,P005,S006,160,27,99,88,0
2025-05-19,P005,S007,84,59,49,94,0
2025-05-19,P005,S008,0,55,55,0,1
2025-05-19,P005,S009,10,58,59,9,0
2025-05-19,P005,S010,0,51,47,4,0
2025-05-19,P005,S011,395,133,197,331,0
2025-05-19,P005,S012,119,82,107,94,0
